Id,SalePrice
2735,133946.26290668143
2736,142306.47342218427
2737,120355.98171901405
2738,123065.18907963463
2739,162276.52979019505
2740,129924.9211969376
2741,137392.70991008918
2742,145637.6795431237
2743,143757.8470854187
2744,167599.88635155174
2745,142629.89614153202
2746,127472.55490587495
2747,137764.29426928304
2748,112732.63413065375
2749,132164.22971450866
2750,143042.85449769176
2751,128628.67685283638
2752,203689.87162927038
2753,129236.7644317529
2754,257509.75379856594
2755,133139.13233316023
2756,112060.53288713406
2757,71267.57090596692
2758,87426.50084536563
2759,157306.87899539564
2760,121884.67885612874
2761,160105.03064538355
2762,120788.92737040279
2763,190603.4397714613
2764,126189.45702233253
2765,295009.53198316484
2766,128787.94967590425
2767,77978.55816067077
2768,128701.13764642685
2769,134237.34677258704
2770,146286.2323913545
2771,97472.09436102632
2772,103689.52050405991
2773,174564.35463546214
2774,145745.5595184301
2775,127044.76957388314
2776,130509.58118004189
2777,132365.71526163555
2778,110163.96328386807
2779,116124.8832360924
2780,99195.83026769011
2781,105456.40755384509
2782,89244.85406775177
2783,111691.54069612044
2784,115807.71634017794
2785,141656.3735088341
2786,65211.171858858346
2787,124648.4582532468
2788,70909.40555577655
2789,206141.63259784546
2790,105814.93148884129
2791,104179.5412977175
2792,73711.24443243117
2793,166380.37840936234
2794,85619.10378424618
2795,116647.21961396828
2796,98467.67759325981
2797,223041.34705950096
2798,115652.39017062326
2799,120207.66657909166
2800,67683.51746536788
2801,110417.37748047103
2802,119631.74744474315
2803,165641.48373820732
2804,125694.03568841355
2805,95471.21702283662
2806,83924.0448031174
2807,161367.51047801477
2808,161369.07926090853
2809,133734.52341524482
2810,127013.98415475147
2811,172508.58277895243
2812,165347.02250718343
2813,146783.18749755074
2814,144266.5774572126
2815,102761.53955407556
2816,227340.51187814778
2817,140491.65478776174
2818,128820.35865712345
2819,161046.72986410034
2820,131239.84844490833
2821,107246.35231180505
2822,215195.27931059417
2823,347018.4149579491
2824,187891.44819347185
2825,140739.89702258352
2826,130333.39744744643
2827,142326.89306197665
2828,201270.66902547987
2829,206576.83523894206
2830,234676.40595028285
2831,180060.75482806476
2832,250235.82771115418
2833,316513.7569970323
2834,229437.41939426347
2835,219995.94820502523
2836,190373.67125935399
2837,167987.88841631837
2838,145847.35034450475
2839,174557.4420055477
2840,202572.82894152246
2841,196163.13133034794
2842,227151.91410496083
2843,145036.5411278255
2844,175918.45893610464
2845,124508.99486411171
2846,199438.88788592294
2847,205470.02552113033
2848,219267.8662716943
2849,200079.71223755553
2850,279352.9548346073
2851,219169.67501393124
2852,241479.55918040418
2853,238677.07863512076
2854,141061.45767255704
2855,208535.7076106568
2856,205249.238580145
2857,182709.75589623192
2858,218072.20742285383
2859,99500.70599854106
2860,148621.54853052588
2861,119728.23265319654
2862,196317.47077244293
2863,138175.93732949524
2864,244289.16777253983
2865,156049.50377019693
2866,158050.97375344636
2867,97019.96455480359
2868,103149.0765917937
2869,105192.31709572456
2870,114299.48825641396
2871,84099.97185478795
2872,46425.42155461735
2873,98144.97647502844
2874,142588.2714615617
2875,123287.19665058132
2876,145320.79828459455
2877,143301.6304170176
2878,170599.9797214985
2879,136942.9260764057
2880,104513.1225934086
2881,159820.70872129587
2882,172587.26377110978
2883,188392.43918550172
2884,190954.71334618924
2885,187382.95337337579
2886,237600.19952515638
2887,101536.01481991529
2888,141108.73990965687
2889,58157.28727936029
2890,76083.32224268507
2891,138516.78831614484
2892,59025.340827413136
2893,102918.41503533415
2894,79224.5625608208
2895,321209.89539490244
2896,287798.48256662453
2897,212414.66150183958
2898,147988.51640299195
2899,224384.32341247107
2900,165414.16624777653
2901,226365.45731264213
2902,178093.06347339493
2903,328085.05352604657
2904,339391.3985555909
2905,90671.67447941683
2906,222014.57033944107
2907,109797.66568130381
2908,134335.96872992776
2909,131652.783571521
2910,88229.67409351896
2911,83839.7490185974
2912,143898.90805789555
2913,84190.61528171205
2914,83042.83351574559
2915,92559.07934633267
2916,85277.14162934071
2917,157380.70437197998
2918,125183.99458342766
2919,234802.15205877187
